travelCode,userCode,from,to,flightType,price,time,distance,agency,date,Weekday,Binaryweekday
44890,438,Recife,Salvador,premium,1249.83,2.05,788.55,Rainbow,10/10/2019,Thu,0
42038,409,Brasilia,Aracaju,premium,965.62,1.11,425.98,Rainbow,12/10/2020,Thu,0
131603,1295,Florianopolis,Sao Paulo,firstClass,693.51,1.46,562.14,CloudFy,10/21/2021,Thu,0
98887,979,Rio de Janeiro,Florianopolis,firstClass,875.65,1.21,466.3,CloudFy,9/20/2020,Sun,1
59162,574,Campo Grande,Florianopolis,firstClass,1310.32,1.49,573.81,FlyingDrops,3/24/2022,Thu,0
118513,1174,Aracaju,Florianopolis,firstClass,1515.79,2.1,808.85,CloudFy,4/16/2021,Fri,0
71101,689,Aracaju,Salvador,premium,1289.05,2.16,830.86,Rainbow,10/1/2020,Thu,0
110092,1091,Florianopolis,Brasilia,firstClass,1097.17,1.66,637.56,FlyingDrops,3/19/2020,Thu,0
51397,500,Rio de Janeiro,Campo Grande,economic,882.99,2.09,806.48,CloudFy,1/1/2021,Fri,0
63010,613,Campo Grande,Brasilia,premium,691.99,0.72,277.7,Rainbow,9/2/2021,Thu,0
69703,675,Rio de Janeiro,Sao Paulo,firstClass,714.13,0.86,331.89,Rainbow,5/15/2020,Fri,0
2743,23,Recife,Sao Paulo,firstClass,980.83,1.26,486.52,Rainbow,11/11/2021,Thu,0
97983,971,Recife,Florianopolis,economic,803.39,1.76,676.53,Rainbow,8/14/2020,Fri,0
25967,250,Aracaju,Salvador,economic,964.83,2.16,830.86,CloudFy,2/13/2020,Thu,0
29581,282,Sao Paulo,Aracaju,premium,962.54,1.02,392.76,Rainbow,4/10/2020,Fri,0
100484,998,Florianopolis,Campo Grande,premium,697.65,1.49,573.81,CloudFy,10/6/2022,Thu,0
97502,964,Florianopolis,Sao Paulo,economic,427,1.46,562.14,Rainbow,10/17/2019,Thu,0
39729,384,Aracaju,Recife,economic,602.49,1.44,555.74,Rainbow,9/27/2020,Sun,1
89176,880,Aracaju,Natal,economic,380.32,0.46,176.33,Rainbow,7/2/2020,Thu,0
19977,194,Aracaju,Recife,firstClass,1124.11,1.44,555.74,CloudFy,9/2/2021,Thu,0
33117,319,Brasilia,Sao Paulo,economic,538.95,0.67,257.81,CloudFy,12/9/2021,Thu,0
59590,578,Campo Grande,Salvador,premium,826.72,1.36,522.34,CloudFy,7/2/2020,Thu,0
89015,879,Salvador,Sao Paulo,firstClass,676.46,1.04,401.66,FlyingDrops,1/1/2021,Fri,0
7198,69,Florianopolis,Aracaju,economic,879.1,2.1,808.85,CloudFy,4/6/2020,Mon,0
55224,539,Campo Grande,Rio de Janeiro,premium,1328.88,2.09,806.48,Rainbow,12/16/2021,Thu,0
93070,919,Aracaju,Florianopolis,firstClass,1582.41,2.1,808.85,Rainbow,8/14/2020,Fri,0
56428,549,Campo Grande,Salvador,economic,621.36,1.36,522.34,CloudFy,7/15/2021,Thu,0
87179,859,Aracaju,Salvador,firstClass,1723.71,2.16,830.86,Rainbow,12/29/2022,Thu,0
35590,341,Brasilia,Florianopolis,economic,884.94,1.66,637.56,CloudFy,3/12/2020,Thu,0
75611,736,Natal,Recife,premium,563.23,0.58,222.67,CloudFy,3/25/2021,Thu,0
83640,820,Natal,Sao Paulo,economic,583.17,0.85,327.55,Rainbow,1/9/2020,Thu,0
30738,292,Brasilia,Sao Paulo,premium,750,0.67,257.81,Rainbow,3/25/2021,Thu,0
109899,1089,Florianopolis,Aracaju,economic,879.1,2.1,808.85,CloudFy,3/10/2022,Thu,0
98291,974,Florianopolis,Campo Grande,firstClass,930.34,1.49,573.81,FlyingDrops,1/30/2020,Thu,0
35320,338,Recife,Natal,firstClass,633.71,0.58,222.67,FlyingDrops,9/17/2020,Thu,0
8977,90,Rio de Janeiro,Aracaju,firstClass,1446.4,1.55,597.61,CloudFy,7/25/2022,Mon,0
42999,419,Salvador,Recife,economic,767.27,2.05,788.55,CloudFy,3/1/2021,Mon,0
57176,557,Campo Grande,Natal,economic,467.6,0.65,250.68,CloudFy,7/9/2020,Thu,0
83403,814,Florianopolis,Sao Paulo,firstClass,762.89,1.46,562.14,FlyingDrops,2/26/2022,Sat,1
9444,94,Aracaju,Sao Paulo,firstClass,756.3,1.02,392.76,FlyingDrops,6/23/2022,Thu,0
19378,189,Aracaju,Campo Grande,firstClass,1376.09,1.69,650.1,FlyingDrops,6/17/2021,Thu,0
111996,1109,Florianopolis,Aracaju,economic,819.41,2.1,808.85,Rainbow,2/27/2020,Thu,0
110078,1091,Florianopolis,Recife,premium,918.66,1.76,676.53,CloudFy,12/12/2019,Thu,0
30346,289,Brasilia,Rio de Janeiro,economic,371.04,0.48,183.37,Rainbow,1/28/2021,Thu,0
3771,39,Sao Paulo,Brasilia,firstClass,727.31,0.67,257.81,FlyingDrops,12/22/2019,Sun,1
65742,639,Campo Grande,Florianopolis,economic,808.63,1.49,573.81,CloudFy,4/30/2020,Thu,0
5669,56,Brasilia,Rio de Janeiro,economic,344.26,0.48,183.37,CloudFy,7/15/2021,Thu,0
78582,763,Aracaju,Sao Paulo,firstClass,752.27,1.02,392.76,Rainbow,3/4/2021,Thu,0
41372,401,Natal,Recife,economic,429.77,0.58,222.67,CloudFy,9/6/2020,Sun,1
1633,14,Campo Grande,Recife,economic,674.16,1.39,535.4,Rainbow,1/20/2020,Mon,0
32976,318,Recife,Brasilia,economic,439.38,0.63,242.21,Rainbow,3/14/2020,Sat,1
103934,1031,Brasilia,Florianopolis,premium,1189.32,1.66,637.56,CloudFy,11/29/2019,Fri,0
57292,558,Florianopolis,Campo Grande,premium,714.86,1.49,573.81,Rainbow,12/30/2019,Mon,0
44334,433,Aracaju,Brasilia,economic,548.62,1.11,425.98,Rainbow,8/6/2020,Thu,0
12675,124,Florianopolis,Brasilia,firstClass,1087.18,1.66,637.56,Rainbow,4/6/2020,Mon,0
46504,453,Campo Grande,Florianopolis,firstClass,1446.34,1.49,573.81,CloudFy,12/12/2019,Thu,0
13675,134,Aracaju,Rio de Janeiro,firstClass,1183.57,1.55,597.61,CloudFy,12/23/2021,Thu,0
50193,489,Campo Grande,Florianopolis,economic,764.53,1.49,573.81,Rainbow,5/27/2021,Thu,0
48766,478,Campo Grande,Salvador,firstClass,1052.6,1.36,522.34,FlyingDrops,4/7/2022,Thu,0
71616,695,Recife,Aracaju,economic,663.23,1.44,555.74,Rainbow,1/20/2020,Mon,0
132758,1307,Rio de Janeiro,Florianopolis,firstClass,875.65,1.21,466.3,CloudFy,11/30/2020,Mon,0
54470,532,Campo Grande,Rio de Janeiro,economic,946.55,2.09,806.48,Rainbow,7/2/2020,Thu,0
75918,739,Sao Paulo,Salvador,premium,1114.09,1.04,401.66,Rainbow,3/19/2020,Thu,0
41493,402,Aracaju,Rio de Janeiro,economic,717.04,1.55,597.61,CloudFy,9/2/2021,Thu,0
19152,187,Brasilia,Recife,firstClass,804.24,0.63,242.21,CloudFy,5/12/2022,Thu,0
125746,1242,Florianopolis,Campo Grande,firstClass,857.32,1.49,573.81,Rainbow,4/9/2020,Thu,0
100830,1002,Florianopolis,Sao Paulo,firstClass,693.51,1.46,562.14,CloudFy,6/24/2021,Thu,0
2000,18,Recife,Salvador,economic,842.11,2.05,788.55,CloudFy,10/3/2019,Thu,0
5969,60,Aracaju,Campo Grande,premium,1021.53,1.69,650.1,CloudFy,6/10/2021,Thu,0
95173,940,Recife,Florianopolis,firstClass,1371.83,1.76,676.53,Rainbow,12/27/2020,Sun,1
74571,724,Campo Grande,Sao Paulo,economic,381.83,0.44,168.22,Rainbow,6/15/2020,Mon,0
98729,977,Natal,Florianopolis,firstClass,1540.6,1.84,709.37,FlyingDrops,10/11/2021,Mon,0
95981,949,Florianopolis,Salvador,firstClass,1692.64,2.44,937.77,FlyingDrops,3/5/2020,Thu,0
109647,1086,Sao Paulo,Florianopolis,premium,1370.17,1.46,562.14,CloudFy,3/6/2022,Sun,1
24557,239,Florianopolis,Recife,premium,1013.4,1.76,676.53,Rainbow,5/8/2022,Sun,1
47352,459,Campo Grande,Brasilia,economic,506.56,0.72,277.7,CloudFy,9/23/2021,Thu,0
81024,788,Campo Grande,Sao Paulo,premium,536.98,0.44,168.22,CloudFy,10/18/2021,Mon,0
94375,933,Brasilia,Florianopolis,premium,1222.24,1.66,637.56,Rainbow,12/2/2019,Mon,0
25995,250,Salvador,Aracaju,economic,826.02,2.16,830.86,Rainbow,8/28/2020,Fri,0
13831,137,Sao Paulo,Aracaju,economic,722.74,1.02,392.76,CloudFy,6/22/2020,Mon,0
8182,79,Recife,Aracaju,firstClass,1181.19,1.44,555.74,Rainbow,3/11/2021,Thu,0
4770,47,Brasilia,Florianopolis,premium,1189.32,1.66,637.56,CloudFy,1/21/2021,Thu,0
95616,944,Florianopolis,Rio de Janeiro,firstClass,624.89,1.21,466.3,FlyingDrops,9/26/2019,Thu,0
11644,113,Florianopolis,Brasilia,premium,814.55,1.66,637.56,Rainbow,11/26/2021,Fri,0
98244,973,Campo Grande,Florianopolis,firstClass,1310.32,1.49,573.81,FlyingDrops,6/25/2022,Sat,1
63065,614,Natal,Campo Grande,firstClass,855.82,0.65,250.68,Rainbow,7/12/2020,Sun,1
34192,327,Campo Grande,Recife,firstClass,1244.73,1.39,535.4,CloudFy,5/22/2020,Fri,0
105338,1043,Campo Grande,Florianopolis,economic,808.63,1.49,573.81,CloudFy,3/5/2022,Sat,1
11524,112,Salvador,Recife,firstClass,1440.25,2.05,788.55,Rainbow,4/29/2023,Sat,1
29550,281,Natal,Recife,firstClass,806.91,0.58,222.67,Rainbow,4/16/2023,Sun,1
60586,586,Campo Grande,Salvador,firstClass,1114.75,1.36,522.34,Rainbow,12/12/2019,Thu,0
83159,812,Recife,Natal,premium,488.73,0.58,222.67,Rainbow,3/29/2020,Sun,1
126188,1249,Recife,Florianopolis,firstClass,1354.53,1.76,676.53,CloudFy,10/18/2019,Fri,0
119916,1189,Campo Grande,Florianopolis,firstClass,1446.34,1.49,573.81,CloudFy,1/18/2021,Mon,0
113253,1125,Sao Paulo,Florianopolis,firstClass,1666.23,1.46,562.14,FlyingDrops,3/20/2020,Fri,0
80098,779,Sao Paulo,Recife,economic,827.12,1.26,486.52,Rainbow,4/28/2022,Thu,0
95737,945,Brasilia,Florianopolis,economic,884.94,1.66,637.56,CloudFy,12/17/2021,Fri,0
39390,381,Sao Paulo,Brasilia,economic,393.84,0.67,257.81,Rainbow,5/23/2020,Sat,1
25646,247,Salvador,Recife,premium,1016.53,2.05,788.55,CloudFy,5/7/2021,Fri,0
87575,865,Natal,Salvador,firstClass,1744.87,1.85,710.57,FlyingDrops,9/26/2019,Thu,0
4717,47,Florianopolis,Brasilia,premium,814.55,1.66,637.56,Rainbow,1/20/2020,Mon,0
101930,1011,Recife,Florianopolis,firstClass,1371.83,1.76,676.53,Rainbow,7/3/2021,Sat,1
72178,702,Aracaju,Campo Grande,firstClass,1389.37,1.69,650.1,CloudFy,11/28/2019,Thu,0
33607,323,Brasilia,Aracaju,firstClass,1260.1,1.11,425.98,CloudFy,3/21/2020,Sat,1
108069,1072,Campo Grande,Florianopolis,firstClass,1341.21,1.49,573.81,Rainbow,2/24/2020,Mon,0
95355,941,Florianopolis,Natal,premium,1114.55,1.84,709.37,Rainbow,8/27/2020,Thu,0
126382,1250,Florianopolis,Natal,firstClass,1348.79,1.84,709.37,FlyingDrops,6/18/2020,Thu,0
56714,552,Florianopolis,Campo Grande,economic,544.86,1.49,573.81,Rainbow,6/10/2022,Fri,0
8482,82,Brasilia,Aracaju,firstClass,1260.1,1.11,425.98,CloudFy,2/23/2023,Thu,0
70367,683,Sao Paulo,Campo Grande,firstClass,668.19,0.44,168.22,FlyingDrops,5/14/2020,Thu,0
14687,146,Campo Grande,Recife,economic,659.43,1.39,535.4,CloudFy,9/9/2022,Fri,0
67207,651,Rio de Janeiro,Aracaju,firstClass,1381.55,1.55,597.61,FlyingDrops,10/2/2022,Sun,1
57274,557,Campo Grande,Florianopolis,firstClass,1310.32,1.49,573.81,FlyingDrops,5/26/2022,Thu,0
93814,925,Florianopolis,Natal,firstClass,1385.49,1.84,709.37,Rainbow,8/18/2022,Thu,0
88307,872,Recife,Natal,firstClass,628.96,0.58,222.67,Rainbow,1/2/2021,Sat,1
10028,100,Brasilia,Rio de Janeiro,firstClass,539.39,0.48,183.37,FlyingDrops,6/9/2022,Thu,0
2618,22,Brasilia,Aracaju,premium,987.07,1.11,425.98,CloudFy,2/27/2022,Sun,1
69438,673,Campo Grande,Sao Paulo,premium,536.98,0.44,168.22,CloudFy,8/16/2020,Sun,1
88623,875,Campo Grande,Sao Paulo,firstClass,644.16,0.44,168.22,Rainbow,8/6/2021,Fri,0
112956,1121,Campo Grande,Florianopolis,economic,764.53,1.49,573.81,Rainbow,1/12/2020,Sun,1
37370,355,Aracaju,Florianopolis,firstClass,1582.41,2.1,808.85,Rainbow,7/14/2022,Thu,0
50117,489,Aracaju,Campo Grande,firstClass,1387.89,1.69,650.1,Rainbow,12/13/2019,Fri,0
110276,1092,Florianopolis,Brasilia,premium,885.37,1.66,637.56,CloudFy,4/2/2020,Thu,0
91531,904,Florianopolis,Aracaju,economic,819.41,2.1,808.85,Rainbow,1/14/2021,Thu,0
134046,1320,Campo Grande,Florianopolis,firstClass,1341.21,1.49,573.81,Rainbow,8/29/2020,Sat,1
4154,41,Aracaju,Campo Grande,firstClass,1376.09,1.69,650.1,FlyingDrops,1/28/2021,Thu,0
16108,158,Salvador,Aracaju,firstClass,1581.59,2.16,830.86,FlyingDrops,1/23/2023,Mon,0
12972,127,Rio de Janeiro,Brasilia,premium,435.67,0.48,183.37,Rainbow,11/11/2019,Mon,0
51740,502,Recife,Campo Grande,premium,832.77,1.39,535.4,Rainbow,4/17/2022,Sun,1
14125,140,Recife,Brasilia,firstClass,721.93,0.63,242.21,Rainbow,5/7/2021,Fri,0
105353,1044,Florianopolis,Campo Grande,firstClass,930.34,1.49,573.81,FlyingDrops,12/12/2019,Thu,0
36923,352,Recife,Brasilia,premium,573.61,0.63,242.21,CloudFy,12/13/2020,Sun,1
43336,423,Recife,Aracaju,economic,663.23,1.44,555.74,Rainbow,10/1/2020,Thu,0
111433,1104,Florianopolis,Recife,firstClass,1175.62,1.76,676.53,Rainbow,12/31/2020,Thu,0
116920,1158,Natal,Florianopolis,economic,873.07,1.84,709.37,CloudFy,4/16/2021,Fri,0
47238,458,Campo Grande,Sao Paulo,firstClass,620.16,0.44,168.22,CloudFy,4/15/2021,Thu,0
118087,1170,Sao Paulo,Florianopolis,firstClass,1666.23,1.46,562.14,FlyingDrops,8/7/2020,Fri,0
36761,351,Recife,Brasilia,firstClass,721.93,0.63,242.21,Rainbow,5/24/2020,Sun,1
101843,1011,Recife,Florianopolis,firstClass,1434.38,1.76,676.53,FlyingDrops,11/2/2019,Sat,1
105905,1049,Florianopolis,Brasilia,economic,636.51,1.66,637.56,CloudFy,5/13/2021,Thu,0
94703,935,Rio de Janeiro,Florianopolis,premium,672.66,1.21,466.3,Rainbow,6/26/2022,Sun,1
98742,977,Florianopolis,Salvador,premium,1311.38,2.44,937.77,CloudFy,1/6/2022,Thu,0
43617,428,Rio de Janeiro,Recife,firstClass,1664.01,2.3,885.57,CloudFy,11/11/2019,Mon,0
89909,887,Brasilia,Florianopolis,premium,1222.24,1.66,637.56,Rainbow,4/23/2021,Fri,0
1525,13,Rio de Janeiro,Aracaju,firstClass,1386.46,1.55,597.61,Rainbow,5/29/2021,Sat,1
125725,1242,Brasilia,Florianopolis,firstClass,1487.52,1.66,637.56,CloudFy,11/18/2019,Mon,0
56816,553,Campo Grande,Rio de Janeiro,premium,1328.88,2.09,806.48,Rainbow,8/13/2020,Thu,0
92039,908,Florianopolis,Campo Grande,premium,697.65,1.49,573.81,CloudFy,4/15/2021,Thu,0
35156,337,Florianopolis,Aracaju,economic,819.41,2.1,808.85,Rainbow,3/14/2021,Sun,1
15512,155,Brasilia,Salvador,firstClass,1685.23,1.76,676.56,CloudFy,4/9/2020,Thu,0
113948,1132,Sao Paulo,Florianopolis,firstClass,1718.28,1.46,562.14,Rainbow,1/24/2021,Sun,1
27804,266,Sao Paulo,Brasilia,economic,393.84,0.67,257.81,Rainbow,12/18/2020,Fri,0
90686,896,Florianopolis,Aracaju,premium,1149.53,2.1,808.85,CloudFy,6/3/2021,Thu,0
63070,614,Florianopolis,Campo Grande,firstClass,857.32,1.49,573.81,Rainbow,8/15/2020,Sat,1
90399,892,Florianopolis,Brasilia,firstClass,1087.18,1.66,637.56,Rainbow,2/13/2020,Thu,0
26460,254,Brasilia,Recife,firstClass,691.39,0.63,242.21,FlyingDrops,2/21/2021,Sun,1
46924,455,Campo Grande,Aracaju,firstClass,1581.8,1.69,650.1,CloudFy,7/22/2021,Thu,0
59417,576,Campo Grande,Salvador,firstClass,1052.6,1.36,522.34,FlyingDrops,8/20/2020,Thu,0
115114,1145,Salvador,Florianopolis,economic,899.6,2.44,937.77,Rainbow,3/5/2022,Sat,1
62431,608,Campo Grande,Florianopolis,economic,808.63,1.49,573.81,CloudFy,9/24/2020,Thu,0
71019,688,Aracaju,Sao Paulo,firstClass,756.3,1.02,392.76,FlyingDrops,11/26/2020,Thu,0
16048,158,Aracaju,Recife,economic,602.49,1.44,555.74,Rainbow,11/29/2021,Mon,0
62023,605,Campo Grande,Salvador,economic,615.26,1.36,522.34,Rainbow,6/3/2021,Thu,0
43961,430,Recife,Campo Grande,firstClass,1069.12,1.39,535.4,Rainbow,2/9/2023,Thu,0
35015,336,Campo Grande,Recife,premium,959.91,1.39,535.4,CloudFy,2/7/2020,Fri,0
118774,1176,Sao Paulo,Florianopolis,firstClass,1684.14,1.46,562.14,CloudFy,8/6/2022,Sat,1
134399,1322,Rio de Janeiro,Florianopolis,premium,672.66,1.21,466.3,Rainbow,7/18/2021,Sun,1
38787,372,Rio de Janeiro,Brasilia,premium,503.26,0.48,183.37,CloudFy,10/5/2019,Sat,1
132256,1302,Florianopolis,Natal,economic,780.68,1.84,709.37,Rainbow,11/24/2022,Thu,0
129033,1270,Brasilia,Florianopolis,firstClass,1576.97,1.66,637.56,Rainbow,9/24/2022,Sat,1
110492,1095,Florianopolis,Natal,economic,726.95,1.84,709.37,CloudFy,10/28/2021,Thu,0
124355,1228,Florianopolis,Recife,firstClass,1175.62,1.76,676.53,Rainbow,3/25/2021,Thu,0
109981,1090,Brasilia,Florianopolis,economic,884.94,1.66,637.56,CloudFy,12/9/2019,Mon,0
69894,677,Aracaju,Natal,premium,427.25,0.46,176.33,Rainbow,8/27/2020,Thu,0
14796,148,Brasilia,Recife,firstClass,691.39,0.63,242.21,FlyingDrops,8/20/2020,Thu,0
117681,1165,Florianopolis,Aracaju,firstClass,1468.03,2.1,808.85,CloudFy,8/26/2021,Thu,0
75131,730,Natal,Campo Grande,firstClass,855.82,0.65,250.68,Rainbow,8/20/2020,Thu,0
2900,25,Brasilia,Aracaju,firstClass,1214.82,1.11,425.98,Rainbow,4/16/2021,Fri,0
27374,263,Brasilia,Natal,premium,1107.52,1.43,550.69,Rainbow,3/19/2020,Thu,0
104570,1038,Brasilia,Florianopolis,premium,1189.32,1.66,637.56,CloudFy,11/23/2019,Sat,1
52932,512,Campo Grande,Salvador,economic,615.26,1.36,522.34,Rainbow,3/17/2022,Thu,0
79411,772,Aracaju,Natal,firstClass,577.71,0.46,176.33,FlyingDrops,9/9/2022,Fri,0
98696,977,Florianopolis,Aracaju,economic,879.1,2.1,808.85,CloudFy,2/18/2021,Thu,0
88044,869,Brasilia,Natal,economic,726.19,1.43,550.69,Rainbow,1/22/2022,Sat,1
115392,1147,Campo Grande,Florianopolis,economic,764.53,1.49,573.81,Rainbow,5/2/2022,Mon,0
5364,54,Rio de Janeiro,Brasilia,economic,364.34,0.48,183.37,Rainbow,12/21/2019,Sat,1
41037,396,Recife,Campo Grande,economic,563.71,1.39,535.4,CloudFy,8/12/2021,Thu,0
28479,272,Aracaju,Brasilia,firstClass,959.29,1.11,425.98,Rainbow,11/19/2020,Thu,0
9035,91,Aracaju,Recife,economic,604.14,1.44,555.74,CloudFy,1/30/2020,Thu,0
2007,18,Brasilia,Natal,firstClass,1433.35,1.43,550.69,FlyingDrops,11/21/2019,Thu,0
36495,348,Campo Grande,Brasilia,firstClass,949.99,0.72,277.7,CloudFy,7/5/2021,Mon,0
121144,1202,Brasilia,Florianopolis,firstClass,1487.52,1.66,637.56,CloudFy,11/8/2019,Fri,0
18315,181,Sao Paulo,Brasilia,economic,389.47,0.67,257.81,CloudFy,7/24/2020,Fri,0
81908,797,Sao Paulo,Natal,firstClass,932.87,0.85,327.55,Rainbow,4/26/2020,Sun,1
82828,809,Aracaju,Sao Paulo,firstClass,752.27,1.02,392.76,Rainbow,10/3/2019,Thu,0
13320,131,Campo Grande,Recife,economic,659.43,1.39,535.4,CloudFy,7/26/2020,Sun,1
127039,1255,Rio de Janeiro,Florianopolis,premium,672.66,1.21,466.3,Rainbow,11/13/2020,Fri,0
108193,1074,Florianopolis,Salvador,economic,898.67,2.44,937.77,CloudFy,11/28/2019,Thu,0
59007,573,Sao Paulo,Campo Grande,premium,438.74,0.44,168.22,Rainbow,12/4/2022,Sun,1
90704,896,Florianopolis,Rio de Janeiro,premium,481.42,1.21,466.3,Rainbow,10/7/2021,Thu,0
134123,1320,Florianopolis,Aracaju,economic,879.1,2.1,808.85,CloudFy,2/17/2022,Thu,0
70782,685,Sao Paulo,Natal,firstClass,946.36,0.85,327.55,CloudFy,5/13/2021,Thu,0
32863,317,Recife,Florianopolis,economic,761.2,1.76,676.53,CloudFy,6/25/2020,Thu,0
62009,605,Recife,Campo Grande,economic,615.59,1.39,535.4,Rainbow,2/28/2021,Sun,1
57647,561,Campo Grande,Florianopolis,firstClass,1341.21,1.49,573.81,Rainbow,5/27/2021,Thu,0
65686,638,Aracaju,Campo Grande,economic,743.54,1.69,650.1,Rainbow,3/20/2022,Sun,1
132782,1308,Florianopolis,Aracaju,economic,819.41,2.1,808.85,Rainbow,11/7/2019,Thu,0
81853,796,Brasilia,Aracaju,firstClass,1287.52,1.11,425.98,FlyingDrops,10/16/2022,Sun,1
89137,880,Aracaju,Brasilia,firstClass,898.04,1.11,425.98,FlyingDrops,10/3/2019,Thu,0
41494,402,Natal,Brasilia,firstClass,1300.53,1.43,550.69,CloudFy,9/10/2021,Fri,0
62061,605,Brasilia,Campo Grande,firstClass,1009.71,0.72,277.7,FlyingDrops,2/25/2022,Fri,0
93781,925,Rio de Janeiro,Florianopolis,economic,519.1,1.21,466.3,Rainbow,1/2/2022,Sun,1
52991,513,Brasilia,Campo Grande,economic,629.54,0.72,277.7,Rainbow,10/7/2019,Mon,0
51473,500,Campo Grande,Sao Paulo,economic,381.83,0.44,168.22,Rainbow,6/16/2022,Thu,0
22857,223,Recife,Salvador,economic,861.68,2.05,788.55,Rainbow,3/4/2021,Thu,0
102807,1021,Brasilia,Florianopolis,firstClass,1569.65,1.66,637.56,FlyingDrops,3/14/2020,Sat,1
85918,847,Natal,Brasilia,firstClass,1286.63,1.43,550.69,Rainbow,8/20/2020,Thu,0
112866,1120,Florianopolis,Natal,premium,1128.51,1.84,709.37,CloudFy,7/30/2020,Thu,0
68336,662,Aracaju,Salvador,economic,943.36,2.16,830.86,Rainbow,1/7/2021,Thu,0
24688,240,Natal,Aracaju,firstClass,576.66,0.46,176.33,CloudFy,5/23/2021,Sun,1
75405,732,Aracaju,Sao Paulo,firstClass,752.27,1.02,392.76,Rainbow,2/25/2021,Thu,0
102681,1019,Florianopolis,Recife,economic,674.52,1.76,676.53,CloudFy,5/26/2022,Thu,0
67254,652,Sao Paulo,Salvador,economic,743.6,1.04,401.66,Rainbow,1/9/2020,Thu,0
23666,231,Rio de Janeiro,Aracaju,firstClass,1381.55,1.55,597.61,FlyingDrops,10/3/2020,Sat,1
58190,567,Sao Paulo,Campo Grande,firstClass,563,0.44,168.22,CloudFy,2/7/2021,Sun,1
85945,847,Sao Paulo,Florianopolis,economic,908.17,1.46,562.14,Rainbow,2/25/2021,Thu,0
53725,519,Campo Grande,Salvador,firstClass,1114.75,1.36,522.34,Rainbow,7/16/2020,Thu,0
100581,1001,Natal,Florianopolis,premium,1165.99,1.84,709.37,CloudFy,3/22/2020,Sun,1
128343,1265,Natal,Florianopolis,economic,884.4,1.84,709.37,Rainbow,11/9/2019,Sat,1
43208,422,Recife,Aracaju,firstClass,1181.19,1.44,555.74,Rainbow,2/17/2022,Thu,0
64195,625,Sao Paulo,Campo Grande,firstClass,595.09,0.44,168.22,Rainbow,4/27/2020,Mon,0
29435,281,Recife,Aracaju,premium,932.22,1.44,555.74,Rainbow,1/31/2021,Sun,1
67529,654,Salvador,Sao Paulo,premium,531.49,1.04,401.66,CloudFy,1/29/2021,Fri,0
19233,188,Campo Grande,Aracaju,premium,1146.95,1.69,650.1,Rainbow,12/19/2020,Sat,1
45136,440,Aracaju,Brasilia,firstClass,959.29,1.11,425.98,Rainbow,6/30/2022,Thu,0
47089,456,Sao Paulo,Campo Grande,economic,335.16,0.44,168.22,CloudFy,9/4/2021,Sat,1
56148,546,Campo Grande,Aracaju,premium,1215.45,1.69,650.1,CloudFy,12/19/2019,Thu,0
128593,1268,Florianopolis,Natal,firstClass,1385.49,1.84,709.37,Rainbow,2/4/2021,Thu,0
1434,12,Rio de Janeiro,Aracaju,premium,1091.21,1.55,597.61,CloudFy,1/3/2021,Sun,1
38752,371,Rio de Janeiro,Recife,premium,1333.52,2.3,885.57,CloudFy,7/8/2022,Fri,0
59560,578,Salvador,Campo Grande,premium,684.85,1.36,522.34,CloudFy,12/7/2019,Sat,1
89023,879,Brasilia,Natal,premium,1067.3,1.43,550.69,CloudFy,2/26/2021,Fri,0
121774,1206,Florianopolis,Brasilia,premium,814.55,1.66,637.56,Rainbow,3/11/2021,Thu,0
66636,646,Campo Grande,Natal,economic,467.6,0.65,250.68,CloudFy,7/29/2021,Thu,0
106545,1058,Florianopolis,Natal,firstClass,1385.49,1.84,709.37,Rainbow,6/4/2020,Thu,0
66814,648,Salvador,Aracaju,firstClass,1581.59,2.16,830.86,FlyingDrops,4/16/2021,Fri,0
89713,885,Florianopolis,Aracaju,firstClass,1468.03,2.1,808.85,CloudFy,6/25/2020,Thu,0
92211,909,Campo Grande,Florianopolis,premium,1030.13,1.49,573.81,Rainbow,11/30/2020,Mon,0
133841,1318,Natal,Florianopolis,firstClass,1570.02,1.84,709.37,CloudFy,4/3/2020,Fri,0
16355,162,Brasilia,Aracaju,economic,721.2,1.11,425.98,Rainbow,12/6/2019,Fri,0
71973,700,Aracaju,Sao Paulo,firstClass,756.3,1.02,392.76,FlyingDrops,12/12/2019,Thu,0
3147,31,Rio de Janeiro,Brasilia,economic,369.57,0.48,183.37,CloudFy,2/3/2020,Mon,0
2249,20,Campo Grande,Recife,premium,959.91,1.39,535.4,CloudFy,5/17/2020,Sun,1
33345,321,Brasilia,Natal,premium,1107.52,1.43,550.69,Rainbow,12/23/2021,Thu,0
7575,72,Recife,Aracaju,economic,684.88,1.44,555.74,CloudFy,7/17/2021,Sat,1
86857,856,Sao Paulo,Florianopolis,premium,1370.17,1.46,562.14,CloudFy,3/10/2022,Thu,0
134772,1324,Florianopolis,Recife,firstClass,1175.62,1.76,676.53,Rainbow,9/16/2021,Thu,0
87044,859,Natal,Salvador,premium,1315.97,1.85,710.57,Rainbow,5/28/2020,Thu,0
96253,952,Florianopolis,Salvador,firstClass,1640.8,2.44,937.77,CloudFy,11/19/2020,Thu,0
58898,573,Campo Grande,Salvador,firstClass,1114.75,1.36,522.34,Rainbow,10/29/2020,Thu,0
81344,793,Aracaju,Salvador,firstClass,1723.71,2.16,830.86,Rainbow,10/10/2019,Thu,0
